Date,Interval,Calls,day_of_week,#_day_of_week,#_intervals,#_int_in_hour,Calls\hours,Month,Year,dataNorm,dataNorm2,first_diff,first_diff2
2011-01-02,4560,5851,Sunday,6,96,24.0,243,1,2011,0.3528950542822678,-1.9161933572025296,-0.38908323281061513,-1.4209063610573416
2011-01-03,4560,16274,Monday,0,96,24.0,678,1,2011,0.9815440289505428,0.5172305524083607,0.6286489746682751,2.43342390961089
2011-01-04,4560,15314,Tuesday,1,96,24.0,638,1,2011,0.9236429433051869,0.27059320138562876,-0.0579010856453559,-0.24663735102273193
2011-01-05,4560,16434,Wednesday,2,96,24.0,684,1,2011,0.9911942098914355,0.4538841799905949,0.06755126658624855,0.18329097860496613
2011-01-06,4560,6545,Thursday,3,96,24.0,272,1,2011,0.39475271411338964,-1.2639251653879298,-0.5964414957780458,-1.7178093453785246
2011-01-07,4560,17081,Friday,4,96,24.0,711,1,2011,1.0302171290711701,0.8880228138571556,0.6354644149577805,2.1519479792450853
2011-01-08,4560,9045,Saturday,5,96,24.0,376,1,2011,0.5455367913148371,-0.6634617724404392,-0.484680337756333,-1.5514845862975948
2011-01-09,4560,6327,Sunday,6,96,24.0,263,1,2011,0.3816043425814234,-1.245647614825088,-0.16393244873341373,-0.5821858423846487
2011-01-10,4560,17592,Monday,0,96,24.0,733,1,2011,1.061037394451146,0.9760417139929524,0.6794330518697226,2.2216893288180404
2011-01-11,4560,15946,Tuesday,1,96,24.0,664,1,2011,0.9617611580217129,0.6277057574653102,-0.09927623642943306,-0.34833595652764215
2011-01-12,4560,15408,Wednesday,2,96,24.0,642,1,2011,0.9293124246079614,0.5638211358230286,-0.03244873341375154,-0.06388462164228159
2011-01-13,4560,15153,Thursday,3,96,24.0,631,1,2011,0.9139324487334137,0.3138764715387109,-0.015379975874547647,-0.24994466428431772
2011-01-14,4560,17149,Friday,4,96,24.0,714,1,2011,1.0343184559710494,0.7708003315696277,0.1203860072376357,0.4569238600309168
2011-01-15,4560,10172,Saturday,5,96,24.0,423,1,2011,0.6135102533172497,-0.9132506837777927,-0.4208082026537997,-1.6840510153474204
2011-01-16,4560,5927,Sunday,6,96,24.0,246,1,2011,0.35747889022919177,-1.866347085419895,-0.25603136308805796,-0.9530964016421022
2011-01-17,4560,16636,Monday,0,96,24.0,693,1,2011,1.0033775633293125,0.6902822769222371,0.6458986731001207,2.556629362342132
2011-01-18,4560,15927,Tuesday,1,96,24.0,663,1,2011,0.9606151990349819,0.5203706362968216,-0.04276236429433056,-0.16991164062541553
2011-01-19,4560,15873,Wednesday,2,96,24.0,661,1,2011,0.9573582629674307,0.4873340915977822,-0.003256936067551286,-0.03303654469903938
2011-01-20,4560,15607,Thursday,3,96,24.0,650,1,2011,0.9413148371531966,0.40561774497678715,-0.016043425814234014,-0.08171634662099503
2011-01-21,4549,16958,Friday,4,95,23.75,714,1,2011,1.022798552472859,0.7370831787338514,0.08148371531966225,0.3314654337570643
2011-01-22,4560,10345,Saturday,5,96,24.0,431,1,2011,0.6239445114595898,-0.8531250359110655,-0.39885404101326905,-1.590208214644917
2011-01-23,4560,6229,Sunday,6,96,24.0,259,1,2011,0.37569360675512664,-1.895999003776877,-0.2482509047044632,-1.0428739678658117
2011-01-24,4552,17192,Monday,0,95,23.75,723,1,2011,1.0369119420989144,0.7678020146669704,0.6612183353437877,2.6638010184438476
2011-01-25,4560,16312,Tuesday,1,96,24.0,679,1,2011,0.9838359469240048,0.5374019079151299,-0.053075995174909574,-0.23040010675184053
2011-01-26,4560,16222,Wednesday,2,96,24.0,675,1,2011,0.9784077201447527,0.5005624868899133,-0.005428226779252032,-0.036839421025216534
2011-01-27,4560,16265,Thursday,3,96,24.0,677,1,2011,0.9810012062726177,0.48310363792441696,0.002593486127864919,-0.017458848965496376
2011-01-28,4560,18477,Friday,4,96,24.0,769,1,2011,1.1144149577804583,0.911269483460837,0.13341375150784063,0.42816584553642006
2011-01-29,4560,11025,Saturday,5,96,24.0,459,1,2011,0.6649577804583836,-0.8083862133361438,-0.4494571773220747,-1.719655696796981
2011-01-30,4560,6880,Sunday,6,96,24.0,286,1,2011,0.4149577804583836,-1.8741625294460955,-0.25,-1.0657763161099516
2011-01-31,4560,17633,Monday,0,96,24.0,734,1,2011,1.0635102533172498,0.7044289143219732,0.6485524728588662,2.578591443768069
2011-02-01,4560,17010,Tuesday,1,96,24.0,708,2,2011,1.025934861278649,0.5249000231969012,-0.03757539203860083,-0.17952889112507198
2011-02-02,4560,16859,Wednesday,2,96,24.0,702,2,2011,1.0168275030156815,0.4630883833923913,-0.009107358262967491,-0.06181163980450993
2011-02-03,4560,16567,Thursday,3,96,24.0,690,2,2011,0.9992159227985524,0.38313182519799194,-0.017611580217129053,-0.07995655819439934
2011-02-04,4560,19033,Friday,4,96,24.0,793,2,2011,1.1479493365500604,0.9214374762724439,0.14873341375150795,0.5383056510744519
2011-02-05,4560,12549,Saturday,5,96,24.0,522,2,2011,0.756875753920386,-0.6389259801536391,-0.3910735826296744,-1.5603634564260829
2011-02-06,4560,7257,Sunday,6,96,24.0,302,2,2011,0.4376960193003619,-1.9773897976693002,-0.3191797346200241,-1.3384638175156611
2011-02-07,4560,17033,Monday,0,96,24.0,709,2,2011,1.0273220747889023,0.46137548896082853,0.5896260554885404,2.4387652866301286
2011-02-08,4560,16694,Tuesday,1,96,24.0,695,2,2011,1.006875753920386,0.390108453228708,-0.020446320868516166,-0.07126703573212051
2011-02-09,4560,16464,Wednesday,2,96,24.0,686,2,2011,0.9930036188178528,0.3487397277979378,-0.013872135102533267,-0.04136872543077019
2011-02-10,4560,16391,Thursday,3,96,24.0,682,2,2011,0.9886007237635706,0.3375264869753858,-0.004402895054282263,-0.01121324082255204
2011-02-11,4560,18212,Friday,4,96,24.0,758,2,2011,1.098431845597105,0.8568637781674587,0.10983112183353438,0.519337291192073
2011-02-12,4560,11243,Saturday,5,96,24.0,468,2,2011,0.6781061519903498,-0.882694391833129,-0.4203256936067551,-1.7395581700005878
2011-02-13,4560,7259,Sunday,6,96,24.0,302,2,2011,0.43781664656212305,-1.884022312449774,-0.2402895054282268,-1.001327920616645
2011-02-14,4560,18295,Monday,0,96,24.0,762,2,2011,1.103437876960193,0.8139427668596049,0.6656212303980699,2.6979650793093786
2011-02-15,4470,16465,Tuesday,1,95,23.75,693,2,2011,0.9930639324487334,0.3797339147159039,-0.11037394451145954,-0.434208852143701
2011-02-16,4560,16440,Wednesday,2,96,24.0,685,2,2011,0.991556091676719,0.37462335958374055,-0.0015078407720143794,-0.0051105551321633524
2011-02-17,3570,15690,Thursday,3,84,21.0,747,2,2011,0.9463208685162847,0.21826920210179895,-0.04523522316043427,-0.1563541574819416
2011-02-18,4373,18695,Friday,4,94,23.5,795,2,2011,1.1275633293124245,0.9227279836323594,0.18124246079613981,0.7044587815305605
2011-02-19,4373,11636,Saturday,5,94,23.5,495,2,2011,0.7018094089264174,-0.8041776075438934,-0.4257539203860071,-1.7269055911762528
2011-02-20,4482,7149,Sunday,6,92,23.0,310,2,2011,0.4311821471652593,-1.8813603634684657,-0.2706272617611581,-1.0771827559245724
2011-02-21,4560,16866,Monday,0,96,24.0,702,2,2011,1.0172496984318455,0.545228866722815,0.5860675512665863,2.4265892301912806
2011-02-22,4560,15534,Tuesday,1,96,24.0,647,2,2011,0.9369119420989144,0.2459254917345393,-0.08033775633293117,-0.29930337498827575
2011-02-23,4466,15467,Wednesday,2,95,23.75,651,2,2011,0.9328709288299155,0.2685143000324671,-0.004041013268998861,0.022588808297927837
2011-02-24,4466,15630,Thursday,3,95,23.75,658,2,2011,0.9427020506634499,0.3133663500301218,0.009831121833534406,0.044852049997654686
2011-02-25,4373,17092,Friday,4,94,23.5,727,2,2011,1.0308805790108564,0.8073212977640802,0.08817852834740647,0.4939549477339584
2011-02-26,4373,10492,Saturday,5,94,23.5,446,2,2011,0.632810615199035,-0.9453705805945797,-0.39806996381182136,-1.75269187835866
2011-02-27,4482,6635,Sunday,6,92,23.0,288,2,2011,0.4001809408926417,-1.8758570965598467,-0.2326296743063933,-0.930486515965267
2011-02-28,4560,17403,Monday,0,96,24.0,725,2,2011,1.0496381182147165,0.8468320773742739,0.6494571773220748,2.7226891739341204
2011-03-01,4560,15655,Tuesday,1,96,24.0,652,3,2011,0.9442098914354644,0.40203324601174795,-0.10542822677925212,-0.44479883136252596
2011-03-02,4560,15485,Wednesday,2,96,24.0,645,3,2011,0.9339565741857659,0.35861729476252685,-0.010253317249698468,-0.043415951249221096
2011-03-03,4560,15392,Thursday,3,96,24.0,641,3,2011,0.9283474065138722,0.34508216207890924,-0.005609167671893789,-0.013535132683617612
2011-03-04,4560,17576,Friday,4,96,24.0,732,3,2011,1.0600723763570568,0.863419166351148,0.1317249698431846,0.5183370042722388
2011-03-05,4560,11014,Saturday,5,96,24.0,458,3,2011,0.6642943305186972,-0.7953479352491841,-0.3957780458383595,-1.6587671016003322
2011-03-06,4560,6705,Sunday,6,96,24.0,279,3,2011,0.4044028950542823,-1.8958599433360501,-0.25989143546441495,-1.100512008086866
2011-03-07,4560,16673,Monday,0,96,24.0,694,3,2011,1.005609167671894,0.6758197553736986,0.6012062726176116,2.5716796987097488
2011-03-08,4560,16042,Tuesday,1,96,24.0,668,3,2011,0.9675512665862485,0.4937949616837689,-0.03805790108564544,-0.18202479368992974
2011-03-09,4560,15689,Wednesday,2,96,24.0,653,3,2011,0.9462605548854041,0.3939865168357383,-0.0212907117008444,-0.09980844484803059
2011-03-10,4560,15777,Thursday,3,96,24.0,657,3,2011,0.9515681544028951,0.40009834984195,0.005307599517491046,0.006111833006211653
2011-03-11,4560,17282,Friday,4,96,24.0,720,3,2011,1.0423401688781664,0.8036747605736603,0.09077201447527128,0.4035764107317103
2011-03-12,4560,10772,Saturday,5,96,24.0,448,3,2011,0.6496984318455971,-0.8604880620721086,-0.3926417370325693,-1.664162822645769
2011-03-13,4560,6476,Sunday,6,96,24.0,269,3,2011,0.3905910735826297,-1.9158456329163087,-0.2591073582629674,-1.0553575708442002
2011-03-14,4560,16504,Monday,0,96,24.0,687,3,2011,0.995416164053076,0.6123777483401013,0.6048250904704463,2.52822338125641
2011-03-15,4560,15825,Tuesday,1,96,24.0,659,3,2011,0.9544632086851629,0.4507938153169648,-0.0409529553679131,-0.1615839330231365
2011-03-16,4560,16119,Wednesday,2,96,24.0,671,3,2011,0.972195416164053,0.5055070251176808,0.01773220747889015,0.05471320980071598
2011-03-17,4560,15832,Thursday,3,96,24.0,659,3,2011,0.9548854041013269,0.430971484317933,-0.017310012062726088,-0.07453554079974778
2011-03-18,4560,18009,Friday,4,96,24.0,750,3,2011,1.0861881785283474,0.9272334345092389,0.13130277442702043,0.4962619501913059
2011-03-19,4560,11033,Saturday,5,96,24.0,459,3,2011,0.6654402895054282,-0.7957879632944188,-0.42074788902291915,-1.7230213978036577
2011-03-20,4560,6576,Sunday,6,96,24.0,274,3,2011,0.3966224366706876,-1.9146002872112327,-0.26881785283474063,-1.118812323916814
2011-03-21,4560,16440,Monday,0,96,24.0,685,3,2011,0.991556091676719,0.5426910823119759,0.5949336550060313,2.4572913695232086
2011-03-22,4554,16915,Tuesday,1,95,23.75,712,3,2011,1.020205066344994,0.6084707242346578,0.028648974668274985,0.06577964192268182
2011-03-23,4560,16544,Wednesday,2,96,24.0,689,3,2011,0.9978287092882991,0.4993430182950677,-0.02237635705669483,-0.10912770593959004
2011-03-24,4560,16014,Thursday,3,96,24.0,667,3,2011,0.9658624849215923,0.36400980646715303,-0.03196622436670682,-0.1353332118279147
2011-03-25,4560,18253,Friday,4,96,24.0,760,3,2011,1.1009047044632088,0.887958840176366,0.13504221954161644,0.523949033709213
2011-03-26,4560,11787,Saturday,5,96,24.0,491,3,2011,0.7109167671893848,-0.7000297724667498,-0.38998793727382397,-1.5879886126431157
2011-03-27,4560,7165,Sunday,6,96,24.0,298,3,2011,0.4321471652593486,-1.9434515221141304,-0.2787696019300362,-1.2434217496473807
2011-03-28,4559,17238,Monday,0,95,23.75,725,3,2011,1.039686369119421,0.603861834281514,0.6075392038600723,2.5473133563956445
2011-03-29,4560,16447,Tuesday,1,96,24.0,685,3,2011,0.9919782870928829,0.42508268361742246,-0.04770808202653798,-0.1787791506640915
2011-03-30,4560,16580,Wednesday,2,96,24.0,690,3,2011,1.0,0.457335541240349,0.008021712907117062,0.03225285762292651
2011-03-31,4560,16892,Thursday,3,96,24.0,703,3,2011,1.0188178528347407,0.49730853856507307,0.01881785283474069,0.03997299732472409
2011-04-01,4560,19309,Friday,4,96,24.0,804,4,2011,1.1645958986731002,1.023445853999267,0.14577804583835952,0.526137315434194
2011-04-02,4560,12179,Saturday,5,96,24.0,507,4,2011,0.7345597104945718,-0.7157839120957448,-0.4300361881785284,-1.7392297660950118
2011-04-03,4560,7393,Sunday,6,96,24.0,308,4,2011,0.4458986731001206,-1.924673276152979,-0.2886610373944512,-1.2088893640572342
2011-04-04,4559,18054,Monday,0,95,23.75,760,4,2011,1.0889022919179734,0.6784725795207922,0.6430036188178527,2.6031458556737714
2011-04-05,4560,17218,Tuesday,1,96,24.0,717,4,2011,1.0384800965018095,0.4432498140953456,-0.050422195416163884,-0.23522276542544662
2011-04-06,4560,16882,Wednesday,2,96,24.0,703,4,2011,1.0182147165259348,0.35070437629457946,-0.020265379975874742,-0.09254543780076613
2011-04-07,4560,16849,Thursday,3,96,24.0,702,4,2011,1.0162243667068758,0.34447635367334034,-0.0019903498190589897,-0.006228022621239115
2011-04-08,4560,19308,Friday,4,96,24.0,804,4,2011,1.1645355850422194,0.9340147357757207,0.14831121833534366,0.5895383821023803
2011-04-09,4560,12750,Saturday,5,96,24.0,531,4,2011,0.7689987937273823,-0.6686958739265083,-0.3955367913148371,-1.602710609702229
2011-04-10,4560,6989,Sunday,6,96,24.0,291,4,2011,0.4215319662243667,-1.993905329939911,-0.3474668275030156,-1.3252094560134027
2011-04-11,4560,18109,Monday,0,96,24.0,754,4,2011,1.0922195416164053,0.6283455055774149,0.6706875753920386,2.6222508355173257
2011-04-12,4560,17235,Tuesday,1,96,24.0,718,4,2011,1.0395054282267793,0.4216188321498154,-0.05271411338962606,-0.20672667342759948
2011-04-13,4560,17737,Wednesday,2,96,24.0,739,4,2011,1.06978287092883,0.5040015147588607,0.030277442702050683,0.0823826826090453
2011-04-14,4560,17496,Thursday,3,96,24.0,729,4,2011,1.0552472858866104,0.4227009785429526,-0.014535585042219523,-0.0813005362159081
2011-04-15,4560,19855,Friday,4,96,24.0,827,4,2011,1.1975271411338964,0.9306766126557832,0.14227985524728592,0.5079756341128305
2011-04-16,4560,12418,Saturday,5,96,24.0,517,4,2011,0.7489746682750301,-0.7336089006562678,-0.44855247285886624,-1.664285513312051
2011-04-17,4560,7264,Sunday,6,96,24.0,302,4,2011,0.43811821471652596,-1.9361788601488732,-0.31085645355850416,-1.2025699594926054
2011-04-18,4560,18668,Monday,0,96,24.0,777,4,2011,1.125934861278649,0.6453045464716828,0.6878166465621232,2.581483406620556
2011-04-19,4560,17831,Tuesday,1,96,24.0,742,4,2011,1.0754523522316044,0.4333910591387255,-0.050482509047044655,-0.21191348733295728
2011-04-20,4560,17582,Wednesday,2,96,24.0,732,4,2011,1.0604342581423403,0.3834747647490357,-0.015018094089264133,-0.04991629438968981
2011-04-21,4560,19582,Thursday,3,96,24.0,815,4,2011,1.1810615199034982,0.7338155846620067,0.1206272617611579,0.350340819912971
2011-04-22,4560,8468,Friday,4,96,24.0,352,4,2011,0.5107358262967431,-1.1884753059714095,-0.6703256936067551,-1.9222908906334162
2011-04-23,4560,11058,Saturday,5,96,24.0,460,4,2011,0.6669481302774427,-0.6293140656405657,0.15621230398069963,0.5591612403308438
2011-04-24,4560,7043,Sunday,6,96,24.0,293,4,2011,0.42478890229191796,-1.3774582817036216,-0.24215922798552475,-0.7481442160630559
2011-04-25,4560,5926,Monday,0,96,24.0,246,4,2011,0.3574185765983112,-1.1507424345169923,-0.06737032569360674,0.2267158471866293
2011-04-26,4560,22324,Tuesday,1,96,24.0,930,4,2011,1.346441495778046,1.39253197020797,0.9890229191797347,2.5432744047249622
2011-04-27,4560,19035,Wednesday,2,96,24.0,793,4,2011,1.1480699638118215,0.8390027484357028,-0.19837153196622448,-0.5535292217722672
2011-04-28,4560,18795,Thursday,3,96,24.0,783,4,2011,1.1335946924004825,0.8343480273027251,-0.014475271411338975,-0.004654721132977713
2011-04-29,4560,20059,Friday,4,96,24.0,835,4,2011,1.2098311218335345,0.7688767536529617,0.07623642943305198,-0.06547127364976335
2011-04-30,4560,14303,Saturday,5,96,24.0,595,4,2011,0.8626658624849216,-0.1613148280208893,-0.34716525934861286,-0.9301915816738511
2011-05-01,4560,7625,Sunday,6,96,24.0,317,5,2011,0.45989143546441497,-1.2207344479634539,-0.40277442702050664,-1.0594196199425645
2011-05-02,4560,18947,Monday,0,96,24.0,789,5,2011,1.1427623642943305,0.3372479225688641,0.6828709288299155,1.557982370532318
2011-05-03,4467,18799,Tuesday,1,95,23.75,791,5,2011,1.133835946924005,0.45077631986528405,-0.008926417370325623,0.11352839729641995
2011-05-04,4560,18384,Wednesday,2,96,24.0,766,5,2011,1.1088057901085646,0.38249610466976214,-0.025030156815440296,-0.06828021519552191
2011-05-05,4560,18311,Thursday,3,96,24.0,762,5,2011,1.1044028950542824,0.3846561401213204,-0.004402895054282263,0.00216003545155824
2011-05-06,4560,21066,Friday,4,96,24.0,877,5,2011,1.2705669481302775,0.9512504233204263,0.16616405307599513,0.566594283199106
2011-05-07,4560,12083,Saturday,5,96,24.0,503,5,2011,0.7287696019300361,-0.9151263208140729,-0.5417973462002413,-1.8663767441344992
2011-05-08,4560,6276,Sunday,6,96,24.0,261,5,2011,0.37852834740651387,-1.9190803110366188,-0.3502412545235223,-1.0039539902225458
2011-05-09,4557,19820,Monday,0,95,23.75,834,5,2011,1.195416164053076,0.6480766865301638,0.8168878166465622,2.5671569975667827
2011-05-10,4560,19043,Tuesday,1,96,24.0,793,5,2011,1.148552472858866,0.4928283487129602,-0.04686369119420997,-0.1552483378172036
2011-05-11,4560,18791,Wednesday,2,96,24.0,782,5,2011,1.1333534378769603,0.43220807873777084,-0.015199034981905779,-0.06062026997518938
2011-05-12,4560,18215,Thursday,3,96,24.0,758,5,2011,1.0986127864897466,0.32718116583387286,-0.03474065138721372,-0.10502691290389798
2011-05-13,4560,20452,Friday,4,96,24.0,852,5,2011,1.233534378769602,0.7753879392227168,0.13492159227985545,0.4482067733888439
2011-05-14,4560,11998,Saturday,5,96,24.0,499,5,2011,0.723642943305187,-0.8313820271266675,-0.5098914354644151,-1.6067699663493844
2011-05-15,4560,8303,Sunday,6,96,24.0,345,5,2011,0.5007840772014476,-1.8053449315795265,-0.2228588661037394,-0.9739629044528589
2011-05-16,4560,19068,Monday,0,96,24.0,794,5,2011,1.1500603136308807,0.5525697461650738,0.6492762364294331,2.3579146777446
2011-05-17,4465,17751,Tuesday,1,95,23.75,747,5,2011,1.070627261761158,0.31008329833807885,-0.0794330518697226,-0.24248644782699497
2011-05-18,4560,18428,Wednesday,2,96,24.0,767,5,2011,1.11145958986731,0.47683523857698196,0.040832328106152005,0.1667519402389031
2011-05-19,4560,18343,Thursday,3,96,24.0,764,5,2011,1.1063329312424608,0.45255054992051963,-0.00512665862484929,-0.024284688656462328
2011-05-20,4560,21342,Friday,4,96,24.0,889,5,2011,1.2872135102533173,1.0642292342111015,0.18088057901085652,0.6116786842905819
2011-05-21,4560,12683,Saturday,5,96,24.0,528,5,2011,0.7649577804583836,-0.8652253600382123,-0.5222557297949337,-1.9294545942493138
2011-05-22,4560,7615,Sunday,6,96,24.0,317,5,2011,0.45928829915560915,-1.884490006610211,-0.30566948130277444,-1.0192646465719988
2011-05-23,4560,19576,Monday,0,96,24.0,815,5,2011,1.1806996381182147,0.6410957812601312,0.7214113389626056,2.5255857878703423
2011-05-24,4560,18500,Tuesday,1,96,24.0,770,5,2011,1.1158021712907118,0.3884820363584645,-0.06489746682750286,-0.2526137449016667
2011-05-25,4560,18538,Wednesday,2,96,24.0,772,5,2011,1.1180940892641738,0.3925631289148237,0.0022919179734619544,0.004081092556359189
2011-05-26,4560,18139,Thursday,3,96,24.0,755,5,2011,1.0940289505428227,0.3161351542372042,-0.024065138721351076,-0.07642797467761953
2011-05-27,4560,20349,Friday,4,96,24.0,847,5,2011,1.2273220747889022,0.8343827632475916,0.13329312424607953,0.5182476090103875
2011-05-28,4560,12198,Saturday,5,96,24.0,508,5,2011,0.7357056694813028,-0.897612893901403,-0.4916164053075994,-1.7319956571489947
2011-05-29,4560,6936,Sunday,6,96,24.0,289,5,2011,0.41833534378769605,-1.9096546867814317,-0.31737032569360674,-1.0120417928800287
2011-05-30,4556,19860,Monday,0,95,23.75,836,5,2011,1.197828709288299,0.7076262202542573,0.7794933655006031,2.617280907035689
2011-05-31,4554,20130,Tuesday,1,95,23.75,847,5,2011,1.2141133896260554,0.6936062943407538,0.01628468033775632,-0.014019925913503428
2011-06-01,4560,22924,Wednesday,2,96,24.0,955,6,2011,1.3826296743063933,1.014825400110477,0.16851628468033786,0.32121910576972323
2011-06-02,4560,8115,Thursday,3,96,24.0,338,6,2011,0.4894451145958987,-1.1716697459427974,-0.8931845597104946,-2.186495146053274
2011-06-03,4560,22792,Friday,4,96,24.0,949,6,2011,1.3746682750301569,0.9662279926763759,0.8852231604342582,2.1378977386191735
2011-06-04,4560,13444,Saturday,5,96,24.0,560,6,2011,0.8108564535585042,-0.4230683918721341,-0.5638118214716527,-1.38929638454851
2011-06-05,4560,8243,Sunday,6,96,24.0,343,6,2011,0.4971652593486128,-1.2713641449586266,-0.31369119420989144,-0.8482957530864925
2011-06-06,4560,21971,Monday,0,96,24.0,915,6,2011,1.3251507840772014,0.7688073805262247,0.8279855247285887,2.040171525484851
2011-06-07,4560,20581,Tuesday,1,96,24.0,857,6,2011,1.2413148371531966,0.5492472511005652,-0.08383594692400487,-0.2195601294256595
2011-06-08,4560,20599,Wednesday,2,96,24.0,858,6,2011,1.242400482509047,0.6285943771401047,0.0010856453558505397,0.07934712603953953
2011-06-09,4560,20102,Thursday,3,96,24.0,837,6,2011,1.2124246079613992,0.3462865968039664,-0.02997587454764794,-0.2823077803361383
2011-06-10,4560,23140,Friday,4,96,24.0,964,6,2011,1.3956574185765984,0.8957985642494131,0.18323281061519925,0.5495119674454467
2011-06-11,4560,14503,Saturday,5,96,24.0,604,6,2011,0.8747285886610374,-0.749995534631435,-0.520928829915561,-1.645794098880848
2011-06-12,4560,8460,Sunday,6,96,24.0,352,6,2011,0.5102533172496985,-1.930297304719655,-0.36447527141133895,-1.18030177008822
2011-06-13,4560,20477,Monday,0,96,24.0,853,6,2011,1.2350422195416164,0.4376499021630328,0.724788902291918,2.367947206882688
2011-06-14,4560,19361,Tuesday,1,96,24.0,806,6,2011,1.1677322074788903,0.2549109276226418,-0.06731001206272613,-0.182738974540391
2011-06-15,4560,19871,Wednesday,2,96,24.0,827,6,2011,1.1984921592279856,0.38235061440278695,0.030759951749095293,0.12743968678014517
2011-06-16,4560,19841,Thursday,3,96,24.0,826,6,2011,1.1966827503015682,0.3852153349147618,-0.001809408926417344,0.0028647205119748387
2011-06-17,4560,22922,Friday,4,96,24.0,955,6,2011,1.3825090470446322,1.0272605562667365,0.18582629674306395,0.6420452213519747
2011-06-18,4560,13462,Saturday,5,96,24.0,560,6,2011,0.8119420989143546,-0.8607380802801099,-0.5705669481302775,-1.8879986365468464
2011-06-19,4560,8125,Sunday,6,96,24.0,338,6,2011,0.49004825090470444,-1.878209305750259,-0.3218938480096502,-1.017471225470149
2011-06-20,4560,20980,Monday,0,96,24.0,874,6,2011,1.2653799758745476,0.617507424599817,0.7753317249698433,2.495716730350076
2011-06-21,4560,19206,Tuesday,1,96,24.0,800,6,2011,1.1583835946924004,0.2783088333134148,-0.10699638118214727,-0.3391985912864022
2011-06-22,4560,19714,Wednesday,2,96,24.0,821,6,2011,1.1890229191797346,0.3820505985631706,0.030639324487334196,0.10374176524975576
2011-06-23,4560,19573,Thursday,3,96,24.0,815,6,2011,1.180518697225573,0.3632853652655943,-0.008504221954161562,-0.01876523329757629
2011-06-24,4560,15509,Friday,4,96,24.0,646,6,2011,0.9354041013268999,-0.24824780121198997,-0.24511459589867313,-0.6115331664775843
2011-06-25,4560,10597,Saturday,5,96,24.0,441,6,2011,0.6391435464414957,-1.1193552865966863,-0.29626055488540415,-0.8711074853846963
2011-06-26,4560,7260,Sunday,6,96,24.0,302,6,2011,0.4378769601930036,-1.6775565596628044,-0.20126658624849214,-0.5582012730661181
2011-06-27,4560,20953,Monday,0,96,24.0,873,6,2011,1.263751507840772,0.9165718566576458,0.8258745476477684,2.59412841632045
2011-06-28,4560,19660,Tuesday,1,96,24.0,819,6,2011,1.1857659831121834,0.6534632797144364,-0.07798552472858855,-0.26310857694320944
2011-06-29,4560,19886,Wednesday,2,96,24.0,828,6,2011,1.1993968636911942,0.6887883712479976,0.013630880579010851,0.035325091533561226
2011-06-30,4560,20589,Thursday,3,96,24.0,857,6,2011,1.2417973462002412,0.7758810299185611,0.04240048250904693,0.08709265867056348
2011-07-01,4560,22910,Friday,4,96,24.0,954,7,2011,1.3817852834740652,0.922287752837024,0.13998793727382397,0.1464067229184629
2011-07-02,4560,15195,Saturday,5,96,24.0,633,7,2011,0.9164656212303981,-0.5406699284119236,-0.46531966224366705,-1.4629576812489478
2011-07-03,4560,9046,Sunday,6,96,24.0,376,7,2011,0.5455971049457178,-1.96848967806417,-0.3708685162846803,-1.4278197496522465
2011-07-04,4560,21157,Monday,0,96,24.0,881,7,2011,1.27605548854041,0.5935637716578147,0.7304583835946923,2.5620534497219847
2011-07-05,4560,19143,Tuesday,1,96,24.0,797,7,2011,1.154583835946924,0.18422469662371607,-0.12147165259348602,-0.4093390750340986
2011-07-06,4560,19144,Wednesday,2,96,24.0,797,7,2011,1.1546441495778046,0.20844534978555737,6.031363088054853e-05,0.0242206531618413
2011-07-07,4560,19271,Thursday,3,96,24.0,802,7,2011,1.162303980699638,0.28114766571471095,0.007659831121833438,0.07270231592915358
2011-07-08,4560,22142,Friday,4,96,24.0,922,7,2011,1.3354644149577806,0.9578732310948884,0.17316043425814254,0.6767255653801775
2011-07-09,4560,15474,Saturday,5,96,24.0,644,7,2011,0.9332931242460796,-0.5498715261172883,-0.402171290711701,-1.5077447572121767
2011-07-10,4560,9365,Sunday,6,96,24.0,390,7,2011,0.5648371531966224,-1.9860447330580622,-0.36845597104945715,-1.436173206940774
2011-07-11,4560,20740,Monday,0,96,24.0,864,7,2011,1.2509047044632087,0.664695084189459,0.6860675512665863,2.650739817247521
2011-07-12,4560,17911,Tuesday,1,96,24.0,746,7,2011,1.0802774427020507,0.04478449187541774,-0.17062726176115794,-0.6199105923140412
2011-07-13,4560,17582,Wednesday,2,96,24.0,732,7,2011,1.0604342581423403,0.020052900830573428,-0.01984318455971046,-0.024731591044844313
2011-07-14,4560,18012,Thursday,3,96,24.0,750,7,2011,1.0863691194209892,0.16788036490914773,0.02593486127864897,0.1478274640785743
2011-07-15,4560,20135,Friday,4,96,24.0,838,7,2011,1.2144149577804584,0.8168439317111799,0.12804583835946914,0.6489635668020322
2011-07-16,4560,14524,Saturday,5,96,24.0,605,7,2011,0.8759951749095296,-0.611129361300988,-0.3384197828709288,-1.427973293012168
2011-07-17,4560,9161,Sunday,6,96,24.0,381,7,2011,0.5525331724969843,-1.952314263244709,-0.3234620024125453,-1.341184901943721
2011-07-18,4560,20194,Monday,0,96,24.0,841,7,2011,1.2179734620024125,0.8818177298226539,0.6654402895054282,2.8341319930673627
