Date,Interval,Calls,#_day_of_week,day_of_week,Month,Year
2018-01-09 00:00:00,6,0,1,Tuesday,1,2018
2018-01-09 01:00:00,22,0,1,Tuesday,1,2018
2018-01-09 02:00:00,38,0,1,Tuesday,1,2018
2018-01-09 03:00:00,54,0,1,Tuesday,1,2018
2018-01-09 04:00:00,70,0,1,Tuesday,1,2018
2018-01-09 05:00:00,86,0,1,Tuesday,1,2018
2018-01-09 06:00:00,102,0,1,Tuesday,1,2018
2018-01-09 07:00:00,118,67,1,Tuesday,1,2018
2018-01-09 08:00:00,134,98,1,Tuesday,1,2018
2018-01-09 09:00:00,150,103,1,Tuesday,1,2018
2018-01-09 10:00:00,166,110,1,Tuesday,1,2018
2018-01-09 11:00:00,182,72,1,Tuesday,1,2018
2018-01-09 12:00:00,198,83,1,Tuesday,1,2018
2018-01-09 13:00:00,214,78,1,Tuesday,1,2018
2018-01-09 14:00:00,230,93,1,Tuesday,1,2018
2018-01-09 15:00:00,246,68,1,Tuesday,1,2018
2018-01-09 16:00:00,262,1,1,Tuesday,1,2018
2018-01-09 17:00:00,278,0,1,Tuesday,1,2018
2018-01-09 18:00:00,294,0,1,Tuesday,1,2018
2018-01-09 19:00:00,310,0,1,Tuesday,1,2018
2018-01-09 20:00:00,326,0,1,Tuesday,1,2018
2018-01-09 21:00:00,342,0,1,Tuesday,1,2018
2018-01-09 22:00:00,358,0,1,Tuesday,1,2018
2018-01-09 23:00:00,374,0,1,Tuesday,1,2018
2018-01-10 00:00:00,6,0,2,Wednesday,1,2018
2018-01-10 01:00:00,22,0,2,Wednesday,1,2018
2018-01-10 02:00:00,38,0,2,Wednesday,1,2018
2018-01-10 03:00:00,54,0,2,Wednesday,1,2018
2018-01-10 04:00:00,70,0,2,Wednesday,1,2018
2018-01-10 05:00:00,86,0,2,Wednesday,1,2018
2018-01-10 06:00:00,102,0,2,Wednesday,1,2018
2018-01-10 07:00:00,118,58,2,Wednesday,1,2018
2018-01-10 08:00:00,134,81,2,Wednesday,1,2018
2018-01-10 09:00:00,150,79,2,Wednesday,1,2018
2018-01-10 10:00:00,166,79,2,Wednesday,1,2018
2018-01-10 11:00:00,182,85,2,Wednesday,1,2018
2018-01-10 12:00:00,198,82,2,Wednesday,1,2018
2018-01-10 13:00:00,214,84,2,Wednesday,1,2018
2018-01-10 14:00:00,230,80,2,Wednesday,1,2018
2018-01-10 15:00:00,246,61,2,Wednesday,1,2018
2018-01-10 16:00:00,262,1,2,Wednesday,1,2018
2018-01-10 17:00:00,278,0,2,Wednesday,1,2018
2018-01-10 18:00:00,294,0,2,Wednesday,1,2018
2018-01-10 19:00:00,310,0,2,Wednesday,1,2018
2018-01-10 20:00:00,326,0,2,Wednesday,1,2018
2018-01-10 21:00:00,342,0,2,Wednesday,1,2018
2018-01-10 22:00:00,358,0,2,Wednesday,1,2018
2018-01-10 23:00:00,374,0,2,Wednesday,1,2018
2018-01-11 00:00:00,6,0,3,Thursday,1,2018
2018-01-11 01:00:00,22,0,3,Thursday,1,2018
2018-01-11 02:00:00,38,0,3,Thursday,1,2018
2018-01-11 03:00:00,54,0,3,Thursday,1,2018
2018-01-11 04:00:00,70,0,3,Thursday,1,2018
2018-01-11 05:00:00,86,0,3,Thursday,1,2018
2018-01-11 06:00:00,102,0,3,Thursday,1,2018
2018-01-11 07:00:00,118,71,3,Thursday,1,2018
2018-01-11 08:00:00,134,57,3,Thursday,1,2018
2018-01-11 09:00:00,150,89,3,Thursday,1,2018
2018-01-11 10:00:00,166,85,3,Thursday,1,2018
2018-01-11 11:00:00,182,48,3,Thursday,1,2018
2018-01-11 12:00:00,198,62,3,Thursday,1,2018
2018-01-11 13:00:00,214,64,3,Thursday,1,2018
2018-01-11 14:00:00,230,74,3,Thursday,1,2018
2018-01-11 15:00:00,246,65,3,Thursday,1,2018
2018-01-11 16:00:00,262,1,3,Thursday,1,2018
2018-01-11 17:00:00,278,0,3,Thursday,1,2018
2018-01-11 18:00:00,294,0,3,Thursday,1,2018
2018-01-11 19:00:00,310,0,3,Thursday,1,2018
2018-01-11 20:00:00,326,0,3,Thursday,1,2018
2018-01-11 21:00:00,342,0,3,Thursday,1,2018
2018-01-11 22:00:00,358,0,3,Thursday,1,2018
2018-01-11 23:00:00,374,0,3,Thursday,1,2018
2018-01-12 00:00:00,6,0,4,Friday,1,2018
2018-01-12 01:00:00,22,0,4,Friday,1,2018
2018-01-12 02:00:00,38,0,4,Friday,1,2018
2018-01-12 03:00:00,54,0,4,Friday,1,2018
2018-01-12 04:00:00,70,0,4,Friday,1,2018
2018-01-12 05:00:00,86,0,4,Friday,1,2018
2018-01-12 06:00:00,102,0,4,Friday,1,2018
2018-01-12 07:00:00,118,45,4,Friday,1,2018
2018-01-12 08:00:00,134,76,4,Friday,1,2018
2018-01-12 09:00:00,150,70,4,Friday,1,2018
2018-01-12 10:00:00,166,71,4,Friday,1,2018
2018-01-12 11:00:00,182,64,4,Friday,1,2018
2018-01-12 12:00:00,198,98,4,Friday,1,2018
2018-01-12 13:00:00,214,83,4,Friday,1,2018
2018-01-12 14:00:00,230,74,4,Friday,1,2018
2018-01-12 15:00:00,246,36,4,Friday,1,2018
2018-01-12 16:00:00,262,3,4,Friday,1,2018
2018-01-12 17:00:00,278,0,4,Friday,1,2018
2018-01-12 18:00:00,294,0,4,Friday,1,2018
2018-01-12 19:00:00,310,0,4,Friday,1,2018
2018-01-12 20:00:00,326,0,4,Friday,1,2018
2018-01-12 21:00:00,255,0,4,Friday,1,2018
2018-01-12 22:00:00,178,0,4,Friday,1,2018
2018-01-12 23:00:00,186,0,4,Friday,1,2018
2018-01-13 00:00:00,2,0,5,Saturday,1,2018
2018-01-13 01:00:00,10,0,5,Saturday,1,2018
2018-01-13 02:00:00,18,0,5,Saturday,1,2018
2018-01-13 03:00:00,26,0,5,Saturday,1,2018
2018-01-13 04:00:00,34,0,5,Saturday,1,2018
2018-01-13 05:00:00,42,0,5,Saturday,1,2018
2018-01-13 06:00:00,50,0,5,Saturday,1,2018
2018-01-13 07:00:00,58,0,5,Saturday,1,2018
2018-01-13 08:00:00,66,0,5,Saturday,1,2018
2018-01-13 09:00:00,74,0,5,Saturday,1,2018
2018-01-13 10:00:00,82,0,5,Saturday,1,2018
2018-01-13 11:00:00,90,0,5,Saturday,1,2018
2018-01-13 12:00:00,98,0,5,Saturday,1,2018
2018-01-13 13:00:00,106,0,5,Saturday,1,2018
2018-01-13 14:00:00,114,0,5,Saturday,1,2018
2018-01-13 15:00:00,122,0,5,Saturday,1,2018
2018-01-13 16:00:00,130,0,5,Saturday,1,2018
2018-01-13 17:00:00,138,0,5,Saturday,1,2018
2018-01-13 18:00:00,146,0,5,Saturday,1,2018
2018-01-13 19:00:00,154,0,5,Saturday,1,2018
2018-01-13 20:00:00,162,0,5,Saturday,1,2018
2018-01-13 21:00:00,170,0,5,Saturday,1,2018
2018-01-13 22:00:00,178,0,5,Saturday,1,2018
2018-01-13 23:00:00,186,0,5,Saturday,1,2018
2018-01-14 00:00:00,2,0,6,Sunday,1,2018
2018-01-14 01:00:00,10,0,6,Sunday,1,2018
2018-01-14 02:00:00,18,0,6,Sunday,1,2018
2018-01-14 03:00:00,26,0,6,Sunday,1,2018
2018-01-14 04:00:00,34,0,6,Sunday,1,2018
2018-01-14 05:00:00,42,0,6,Sunday,1,2018
2018-01-14 06:00:00,50,0,6,Sunday,1,2018
2018-01-14 07:00:00,58,0,6,Sunday,1,2018
2018-01-14 08:00:00,66,0,6,Sunday,1,2018
2018-01-14 09:00:00,74,0,6,Sunday,1,2018
2018-01-14 10:00:00,82,0,6,Sunday,1,2018
2018-01-14 11:00:00,90,0,6,Sunday,1,2018
2018-01-14 12:00:00,98,0,6,Sunday,1,2018
2018-01-14 13:00:00,106,0,6,Sunday,1,2018
2018-01-14 14:00:00,114,0,6,Sunday,1,2018
2018-01-14 15:00:00,122,0,6,Sunday,1,2018
2018-01-14 16:00:00,130,0,6,Sunday,1,2018
2018-01-14 17:00:00,138,0,6,Sunday,1,2018
2018-01-14 18:00:00,146,0,6,Sunday,1,2018
2018-01-14 19:00:00,154,0,6,Sunday,1,2018
2018-01-14 20:00:00,162,0,6,Sunday,1,2018
2018-01-14 21:00:00,170,0,6,Sunday,1,2018
2018-01-14 22:00:00,178,0,6,Sunday,1,2018
2018-01-14 23:00:00,186,0,6,Sunday,1,2018
2018-01-15 00:00:00,2,0,0,Monday,1,2018
2018-01-15 01:00:00,10,0,0,Monday,1,2018
2018-01-15 02:00:00,18,0,0,Monday,1,2018
2018-01-15 03:00:00,26,0,0,Monday,1,2018
2018-01-15 04:00:00,34,0,0,Monday,1,2018
2018-01-15 05:00:00,42,0,0,Monday,1,2018
2018-01-15 06:00:00,50,0,0,Monday,1,2018
2018-01-15 07:00:00,58,45,0,Monday,1,2018
2018-01-15 08:00:00,66,59,0,Monday,1,2018
2018-01-15 09:00:00,74,56,0,Monday,1,2018
2018-01-15 10:00:00,82,53,0,Monday,1,2018
2018-01-15 11:00:00,90,46,0,Monday,1,2018
2018-01-15 12:00:00,98,45,0,Monday,1,2018
2018-01-15 13:00:00,106,43,0,Monday,1,2018
2018-01-15 14:00:00,114,48,0,Monday,1,2018
2018-01-15 15:00:00,122,33,0,Monday,1,2018
2018-01-15 16:00:00,130,1,0,Monday,1,2018
2018-01-15 17:00:00,138,0,0,Monday,1,2018
2018-01-15 18:00:00,146,0,0,Monday,1,2018
2018-01-15 19:00:00,154,0,0,Monday,1,2018
2018-01-15 20:00:00,162,0,0,Monday,1,2018
2018-01-15 21:00:00,170,0,0,Monday,1,2018
2018-01-15 22:00:00,178,0,0,Monday,1,2018
2018-01-15 23:00:00,186,0,0,Monday,1,2018
2018-01-16 00:00:00,2,0,1,Tuesday,1,2018
2018-01-16 01:00:00,10,0,1,Tuesday,1,2018
2018-01-16 02:00:00,18,0,1,Tuesday,1,2018
2018-01-16 03:00:00,26,0,1,Tuesday,1,2018
2018-01-16 04:00:00,34,0,1,Tuesday,1,2018
2018-01-16 05:00:00,42,0,1,Tuesday,1,2018
2018-01-16 06:00:00,50,0,1,Tuesday,1,2018
2018-01-16 07:00:00,58,25,1,Tuesday,1,2018
2018-01-16 08:00:00,66,36,1,Tuesday,1,2018
2018-01-16 09:00:00,74,47,1,Tuesday,1,2018
2018-01-16 10:00:00,82,55,1,Tuesday,1,2018
2018-01-16 11:00:00,90,36,1,Tuesday,1,2018
2018-01-16 12:00:00,98,41,1,Tuesday,1,2018
2018-01-16 13:00:00,106,40,1,Tuesday,1,2018
2018-01-16 14:00:00,114,47,1,Tuesday,1,2018
2018-01-16 15:00:00,122,36,1,Tuesday,1,2018
2018-01-16 16:00:00,130,1,1,Tuesday,1,2018
2018-01-16 17:00:00,138,0,1,Tuesday,1,2018
2018-01-16 18:00:00,146,0,1,Tuesday,1,2018
2018-01-16 19:00:00,154,0,1,Tuesday,1,2018
2018-01-16 20:00:00,162,0,1,Tuesday,1,2018
2018-01-16 21:00:00,170,0,1,Tuesday,1,2018
2018-01-16 22:00:00,178,0,1,Tuesday,1,2018
2018-01-16 23:00:00,186,0,1,Tuesday,1,2018
2018-01-17 00:00:00,2,0,2,Wednesday,1,2018
2018-01-17 01:00:00,10,0,2,Wednesday,1,2018
2018-01-17 02:00:00,19,0,2,Wednesday,1,2018
2018-01-17 03:00:00,26,0,2,Wednesday,1,2018
2018-01-17 04:00:00,34,0,2,Wednesday,1,2018
2018-01-17 05:00:00,42,0,2,Wednesday,1,2018
2018-01-17 06:00:00,50,0,2,Wednesday,1,2018
2018-01-17 07:00:00,58,24,2,Wednesday,1,2018
2018-01-17 08:00:00,66,42,2,Wednesday,1,2018
2018-01-17 09:00:00,74,44,2,Wednesday,1,2018
2018-01-17 10:00:00,82,45,2,Wednesday,1,2018
2018-01-17 11:00:00,90,32,2,Wednesday,1,2018
2018-01-17 12:00:00,98,42,2,Wednesday,1,2018
2018-01-17 13:00:00,106,44,2,Wednesday,1,2018
2018-01-17 14:00:00,114,38,2,Wednesday,1,2018
2018-01-17 15:00:00,122,28,2,Wednesday,1,2018
2018-01-17 16:00:00,130,0,2,Wednesday,1,2018
2018-01-17 17:00:00,138,0,2,Wednesday,1,2018
2018-01-17 18:00:00,146,0,2,Wednesday,1,2018
2018-01-17 19:00:00,154,0,2,Wednesday,1,2018
2018-01-17 20:00:00,162,0,2,Wednesday,1,2018
2018-01-17 21:00:00,170,0,2,Wednesday,1,2018
2018-01-17 22:00:00,178,0,2,Wednesday,1,2018
2018-01-17 23:00:00,186,0,2,Wednesday,1,2018
2018-01-18 00:00:00,2,0,3,Thursday,1,2018
2018-01-18 01:00:00,10,0,3,Thursday,1,2018
2018-01-18 02:00:00,18,0,3,Thursday,1,2018
2018-01-18 03:00:00,26,0,3,Thursday,1,2018
2018-01-18 04:00:00,34,0,3,Thursday,1,2018
2018-01-18 05:00:00,42,0,3,Thursday,1,2018
2018-01-18 06:00:00,50,0,3,Thursday,1,2018
2018-01-18 07:00:00,58,34,3,Thursday,1,2018
2018-01-18 08:00:00,66,38,3,Thursday,1,2018
2018-01-18 09:00:00,74,39,3,Thursday,1,2018
2018-01-18 10:00:00,82,42,3,Thursday,1,2018
2018-01-18 11:00:00,90,38,3,Thursday,1,2018
2018-01-18 12:00:00,98,33,3,Thursday,1,2018
2018-01-18 13:00:00,106,38,3,Thursday,1,2018
2018-01-18 14:00:00,114,40,3,Thursday,1,2018
2018-01-18 15:00:00,122,29,3,Thursday,1,2018
2018-01-18 16:00:00,130,0,3,Thursday,1,2018
2018-01-18 17:00:00,138,0,3,Thursday,1,2018
2018-01-18 18:00:00,146,0,3,Thursday,1,2018
2018-01-18 19:00:00,154,0,3,Thursday,1,2018
2018-01-18 20:00:00,162,0,3,Thursday,1,2018
2018-01-18 21:00:00,170,0,3,Thursday,1,2018
2018-01-18 22:00:00,178,0,3,Thursday,1,2018
2018-01-18 23:00:00,186,0,3,Thursday,1,2018
2018-01-19 00:00:00,2,0,4,Friday,1,2018
2018-01-19 01:00:00,10,0,4,Friday,1,2018
2018-01-19 02:00:00,18,0,4,Friday,1,2018
2018-01-19 03:00:00,26,0,4,Friday,1,2018
2018-01-19 04:00:00,34,0,4,Friday,1,2018
2018-01-19 05:00:00,42,0,4,Friday,1,2018
2018-01-19 06:00:00,50,0,4,Friday,1,2018
2018-01-19 07:00:00,58,24,4,Friday,1,2018
2018-01-19 08:00:00,66,38,4,Friday,1,2018
2018-01-19 09:00:00,74,38,4,Friday,1,2018
2018-01-19 10:00:00,82,44,4,Friday,1,2018
2018-01-19 11:00:00,90,30,4,Friday,1,2018
2018-01-19 12:00:00,98,34,4,Friday,1,2018
2018-01-19 13:00:00,106,44,4,Friday,1,2018
2018-01-19 14:00:00,114,37,4,Friday,1,2018
2018-01-19 15:00:00,122,20,4,Friday,1,2018
2018-01-19 16:00:00,130,0,4,Friday,1,2018
2018-01-19 17:00:00,138,0,4,Friday,1,2018
2018-01-19 18:00:00,146,0,4,Friday,1,2018
2018-01-19 19:00:00,154,0,4,Friday,1,2018
2018-01-19 20:00:00,162,0,4,Friday,1,2018
2018-01-19 21:00:00,170,0,4,Friday,1,2018
2018-01-19 22:00:00,178,0,4,Friday,1,2018
2018-01-19 23:00:00,186,0,4,Friday,1,2018
2018-01-20 00:00:00,2,0,5,Saturday,1,2018
2018-01-20 01:00:00,10,0,5,Saturday,1,2018
2018-01-20 02:00:00,18,0,5,Saturday,1,2018
2018-01-20 03:00:00,26,0,5,Saturday,1,2018
2018-01-20 04:00:00,34,0,5,Saturday,1,2018
2018-01-20 05:00:00,42,0,5,Saturday,1,2018
2018-01-20 06:00:00,50,0,5,Saturday,1,2018
2018-01-20 07:00:00,58,0,5,Saturday,1,2018
2018-01-20 08:00:00,66,0,5,Saturday,1,2018
2018-01-20 09:00:00,74,0,5,Saturday,1,2018
2018-01-20 10:00:00,82,0,5,Saturday,1,2018
2018-01-20 11:00:00,90,0,5,Saturday,1,2018
2018-01-20 12:00:00,98,0,5,Saturday,1,2018
2018-01-20 13:00:00,106,0,5,Saturday,1,2018
2018-01-20 14:00:00,114,0,5,Saturday,1,2018
2018-01-20 15:00:00,122,0,5,Saturday,1,2018
2018-01-20 16:00:00,130,0,5,Saturday,1,2018
2018-01-20 17:00:00,138,0,5,Saturday,1,2018
2018-01-20 18:00:00,146,0,5,Saturday,1,2018
2018-01-20 19:00:00,154,0,5,Saturday,1,2018
2018-01-20 20:00:00,162,0,5,Saturday,1,2018
2018-01-20 21:00:00,170,0,5,Saturday,1,2018
2018-01-20 22:00:00,178,0,5,Saturday,1,2018
2018-01-20 23:00:00,186,0,5,Saturday,1,2018
2018-01-21 00:00:00,2,0,6,Sunday,1,2018
2018-01-21 01:00:00,10,0,6,Sunday,1,2018
2018-01-21 02:00:00,18,0,6,Sunday,1,2018
2018-01-21 03:00:00,26,0,6,Sunday,1,2018
2018-01-21 04:00:00,34,0,6,Sunday,1,2018
2018-01-21 05:00:00,42,0,6,Sunday,1,2018
2018-01-21 06:00:00,50,0,6,Sunday,1,2018
2018-01-21 07:00:00,58,0,6,Sunday,1,2018
2018-01-21 08:00:00,66,0,6,Sunday,1,2018
2018-01-21 09:00:00,74,0,6,Sunday,1,2018
2018-01-21 10:00:00,82,0,6,Sunday,1,2018
2018-01-21 11:00:00,90,0,6,Sunday,1,2018
2018-01-21 12:00:00,98,0,6,Sunday,1,2018
2018-01-21 13:00:00,106,0,6,Sunday,1,2018
2018-01-21 14:00:00,114,0,6,Sunday,1,2018
2018-01-21 15:00:00,122,0,6,Sunday,1,2018
2018-01-21 16:00:00,130,0,6,Sunday,1,2018
2018-01-21 17:00:00,138,0,6,Sunday,1,2018
2018-01-21 18:00:00,146,0,6,Sunday,1,2018
2018-01-21 19:00:00,154,0,6,Sunday,1,2018
2018-01-21 20:00:00,162,0,6,Sunday,1,2018
2018-01-21 21:00:00,170,0,6,Sunday,1,2018
2018-01-21 22:00:00,178,0,6,Sunday,1,2018
2018-01-21 23:00:00,186,0,6,Sunday,1,2018
2018-01-22 00:00:00,2,0,0,Monday,1,2018
2018-01-22 01:00:00,10,0,0,Monday,1,2018
2018-01-22 02:00:00,18,0,0,Monday,1,2018
2018-01-22 03:00:00,26,0,0,Monday,1,2018
2018-01-22 04:00:00,34,0,0,Monday,1,2018
2018-01-22 05:00:00,42,0,0,Monday,1,2018
2018-01-22 06:00:00,50,0,0,Monday,1,2018
2018-01-22 07:00:00,58,43,0,Monday,1,2018
2018-01-22 08:00:00,66,54,0,Monday,1,2018
2018-01-22 09:00:00,74,57,0,Monday,1,2018
2018-01-22 10:00:00,82,40,0,Monday,1,2018
2018-01-22 11:00:00,90,47,0,Monday,1,2018
2018-01-22 12:00:00,98,53,0,Monday,1,2018
2018-01-22 13:00:00,106,42,0,Monday,1,2018
2018-01-22 14:00:00,114,52,0,Monday,1,2018
2018-01-22 15:00:00,122,42,0,Monday,1,2018
2018-01-22 16:00:00,130,1,0,Monday,1,2018
2018-01-22 17:00:00,138,0,0,Monday,1,2018
2018-01-22 18:00:00,146,0,0,Monday,1,2018
2018-01-22 19:00:00,154,0,0,Monday,1,2018
2018-01-22 20:00:00,162,0,0,Monday,1,2018
2018-01-22 21:00:00,257,0,0,Monday,1,2018
2018-01-22 22:00:00,358,0,0,Monday,1,2018
2018-01-22 23:00:00,374,0,0,Monday,1,2018
2018-01-23 00:00:00,6,0,1,Tuesday,1,2018
2018-01-23 01:00:00,22,0,1,Tuesday,1,2018
2018-01-23 02:00:00,38,0,1,Tuesday,1,2018
2018-01-23 03:00:00,54,0,1,Tuesday,1,2018
2018-01-23 04:00:00,70,0,1,Tuesday,1,2018
2018-01-23 05:00:00,86,0,1,Tuesday,1,2018
2018-01-23 06:00:00,102,0,1,Tuesday,1,2018
2018-01-23 07:00:00,118,56,1,Tuesday,1,2018
2018-01-23 08:00:00,134,69,1,Tuesday,1,2018
2018-01-23 09:00:00,150,85,1,Tuesday,1,2018
2018-01-23 10:00:00,166,77,1,Tuesday,1,2018
2018-01-23 11:00:00,182,63,1,Tuesday,1,2018
2018-01-23 12:00:00,198,102,1,Tuesday,1,2018
2018-01-23 13:00:00,214,103,1,Tuesday,1,2018
2018-01-23 14:00:00,230,65,1,Tuesday,1,2018
2018-01-23 15:00:00,246,69,1,Tuesday,1,2018
2018-01-23 16:00:00,262,1,1,Tuesday,1,2018
2018-01-23 17:00:00,278,0,1,Tuesday,1,2018
2018-01-23 18:00:00,294,0,1,Tuesday,1,2018
2018-01-23 19:00:00,310,0,1,Tuesday,1,2018
2018-01-23 20:00:00,326,0,1,Tuesday,1,2018
2018-01-23 21:00:00,342,0,1,Tuesday,1,2018
2018-01-23 22:00:00,358,0,1,Tuesday,1,2018
2018-01-23 23:00:00,374,0,1,Tuesday,1,2018
2018-01-24 00:00:00,6,0,2,Wednesday,1,2018
2018-01-24 01:00:00,22,0,2,Wednesday,1,2018
2018-01-24 02:00:00,38,0,2,Wednesday,1,2018
2018-01-24 03:00:00,54,0,2,Wednesday,1,2018
2018-01-24 04:00:00,70,0,2,Wednesday,1,2018
2018-01-24 05:00:00,86,0,2,Wednesday,1,2018
2018-01-24 06:00:00,102,0,2,Wednesday,1,2018
2018-01-24 07:00:00,118,45,2,Wednesday,1,2018
2018-01-24 08:00:00,134,92,2,Wednesday,1,2018
2018-01-24 09:00:00,150,96,2,Wednesday,1,2018
2018-01-24 10:00:00,166,105,2,Wednesday,1,2018
2018-01-24 11:00:00,182,69,2,Wednesday,1,2018
2018-01-24 12:00:00,198,79,2,Wednesday,1,2018
2018-01-24 13:00:00,214,90,2,Wednesday,1,2018
2018-01-24 14:00:00,230,68,2,Wednesday,1,2018
2018-01-24 15:00:00,246,44,2,Wednesday,1,2018
2018-01-24 16:00:00,262,0,2,Wednesday,1,2018
2018-01-24 17:00:00,278,0,2,Wednesday,1,2018
2018-01-24 18:00:00,294,0,2,Wednesday,1,2018
2018-01-24 19:00:00,310,0,2,Wednesday,1,2018
2018-01-24 20:00:00,326,0,2,Wednesday,1,2018
2018-01-24 21:00:00,342,0,2,Wednesday,1,2018
2018-01-24 22:00:00,358,0,2,Wednesday,1,2018
2018-01-24 23:00:00,374,0,2,Wednesday,1,2018
2018-01-25 00:00:00,6,0,3,Thursday,1,2018
2018-01-25 01:00:00,22,0,3,Thursday,1,2018
2018-01-25 02:00:00,38,0,3,Thursday,1,2018
2018-01-25 03:00:00,54,0,3,Thursday,1,2018
2018-01-25 04:00:00,70,0,3,Thursday,1,2018
2018-01-25 05:00:00,86,0,3,Thursday,1,2018
2018-01-25 06:00:00,102,0,3,Thursday,1,2018
2018-01-25 07:00:00,118,58,3,Thursday,1,2018
2018-01-25 08:00:00,134,82,3,Thursday,1,2018
2018-01-25 09:00:00,150,93,3,Thursday,1,2018
2018-01-25 10:00:00,166,85,3,Thursday,1,2018
2018-01-25 11:00:00,182,55,3,Thursday,1,2018
2018-01-25 12:00:00,198,62,3,Thursday,1,2018
2018-01-25 13:00:00,214,92,3,Thursday,1,2018
2018-01-25 14:00:00,230,64,3,Thursday,1,2018
2018-01-25 15:00:00,246,59,3,Thursday,1,2018
2018-01-25 16:00:00,262,1,3,Thursday,1,2018
2018-01-25 17:00:00,278,0,3,Thursday,1,2018
2018-01-25 18:00:00,294,0,3,Thursday,1,2018
2018-01-25 19:00:00,310,0,3,Thursday,1,2018
2018-01-25 20:00:00,326,0,3,Thursday,1,2018
2018-01-25 21:00:00,342,0,3,Thursday,1,2018
2018-01-25 22:00:00,358,0,3,Thursday,1,2018
2018-01-25 23:00:00,374,0,3,Thursday,1,2018
2018-01-26 00:00:00,6,0,4,Friday,1,2018
2018-01-26 01:00:00,22,0,4,Friday,1,2018
2018-01-26 02:00:00,38,0,4,Friday,1,2018
2018-01-26 03:00:00,54,0,4,Friday,1,2018
2018-01-26 04:00:00,70,0,4,Friday,1,2018
2018-01-26 05:00:00,86,0,4,Friday,1,2018
2018-01-26 06:00:00,102,0,4,Friday,1,2018
2018-01-26 07:00:00,118,76,4,Friday,1,2018
2018-01-26 08:00:00,134,85,4,Friday,1,2018
2018-01-26 09:00:00,150,80,4,Friday,1,2018
2018-01-26 10:00:00,166,84,4,Friday,1,2018
2018-01-26 11:00:00,182,54,4,Friday,1,2018
2018-01-26 12:00:00,198,104,4,Friday,1,2018
2018-01-26 13:00:00,214,86,4,Friday,1,2018
2018-01-26 14:00:00,230,83,4,Friday,1,2018
2018-01-26 15:00:00,246,68,4,Friday,1,2018
2018-01-26 16:00:00,262,1,4,Friday,1,2018
2018-01-26 17:00:00,278,0,4,Friday,1,2018
2018-01-26 18:00:00,294,0,4,Friday,1,2018
2018-01-26 19:00:00,310,0,4,Friday,1,2018
2018-01-26 20:00:00,326,0,4,Friday,1,2018
2018-01-26 21:00:00,342,0,4,Friday,1,2018
2018-01-26 22:00:00,358,0,4,Friday,1,2018
2018-01-26 23:00:00,374,0,4,Friday,1,2018
2018-01-27 00:00:00,6,0,5,Saturday,1,2018
2018-01-27 01:00:00,22,0,5,Saturday,1,2018
2018-01-27 02:00:00,38,0,5,Saturday,1,2018
2018-01-27 03:00:00,54,0,5,Saturday,1,2018
2018-01-27 04:00:00,70,0,5,Saturday,1,2018
2018-01-27 05:00:00,86,0,5,Saturday,1,2018
2018-01-27 06:00:00,102,0,5,Saturday,1,2018
2018-01-27 07:00:00,118,0,5,Saturday,1,2018
2018-01-27 08:00:00,134,0,5,Saturday,1,2018
2018-01-27 09:00:00,150,0,5,Saturday,1,2018
2018-01-27 10:00:00,166,0,5,Saturday,1,2018
2018-01-27 11:00:00,182,0,5,Saturday,1,2018
2018-01-27 12:00:00,198,0,5,Saturday,1,2018
2018-01-27 13:00:00,214,0,5,Saturday,1,2018
2018-01-27 14:00:00,230,0,5,Saturday,1,2018
2018-01-27 15:00:00,246,0,5,Saturday,1,2018
2018-01-27 16:00:00,262,0,5,Saturday,1,2018
2018-01-27 17:00:00,278,0,5,Saturday,1,2018
2018-01-27 18:00:00,294,0,5,Saturday,1,2018
2018-01-27 19:00:00,310,0,5,Saturday,1,2018
2018-01-27 20:00:00,326,0,5,Saturday,1,2018
2018-01-27 21:00:00,342,0,5,Saturday,1,2018
2018-01-27 22:00:00,358,0,5,Saturday,1,2018
2018-01-27 23:00:00,374,0,5,Saturday,1,2018
2018-01-28 00:00:00,6,0,6,Sunday,1,2018
2018-01-28 01:00:00,22,0,6,Sunday,1,2018
2018-01-28 02:00:00,38,0,6,Sunday,1,2018
2018-01-28 03:00:00,54,0,6,Sunday,1,2018
2018-01-28 04:00:00,70,0,6,Sunday,1,2018
2018-01-28 05:00:00,86,0,6,Sunday,1,2018
2018-01-28 06:00:00,102,0,6,Sunday,1,2018
2018-01-28 07:00:00,118,0,6,Sunday,1,2018
2018-01-28 08:00:00,134,0,6,Sunday,1,2018
2018-01-28 09:00:00,150,0,6,Sunday,1,2018
2018-01-28 10:00:00,166,0,6,Sunday,1,2018
2018-01-28 11:00:00,182,0,6,Sunday,1,2018
2018-01-28 12:00:00,198,0,6,Sunday,1,2018
2018-01-28 13:00:00,214,0,6,Sunday,1,2018
2018-01-28 14:00:00,230,0,6,Sunday,1,2018
2018-01-28 15:00:00,246,0,6,Sunday,1,2018
2018-01-28 16:00:00,262,0,6,Sunday,1,2018
2018-01-28 17:00:00,278,0,6,Sunday,1,2018
2018-01-28 18:00:00,294,0,6,Sunday,1,2018
2018-01-28 19:00:00,310,0,6,Sunday,1,2018
2018-01-28 20:00:00,326,0,6,Sunday,1,2018
2018-01-28 21:00:00,342,0,6,Sunday,1,2018
2018-01-28 22:00:00,358,0,6,Sunday,1,2018
2018-01-28 23:00:00,374,0,6,Sunday,1,2018
